geo_code_a,geo_code_b,jsd_distance,jsd_log_base,similarity_band,largest_component_difference,component_difference_summary,pairwise_convention,divergence_caveat
MP,NR,0.0816203088,2,similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,NU,0.0191750458,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,PF,0.2714592829,2,different_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,PG,0.2344404475,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,PN,0.0730047328,2,similar_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,PW,0.2305473136,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,SB,0.2295134466,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,TK,0.1808625621,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,TO,0.2349325019,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,TV,0.2335951349,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,VU,0.2373419103,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,WF,0.0343400549,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
MP,WS,0.2608300234,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,NR,0.1549299681,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,NU,0.2426922746,2,different_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,PF,0.0137958947,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,PG,0.007240062,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,PN,0.4161805293,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,PW,0.0077883429,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,SB,0.0118382342,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,TK,0.1720180725,2,different_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,TO,0.0011077586,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,TV,0.0104434956,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,VU,0.0013396554,2,very_similar_profile,pressure,Largest normalized profile difference is pressure.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,WF,0.341205277,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NC,WS,0.0132247025,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,NU,0.0859575176,2,similar_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,PF,0.1698495736,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,PG,0.1651772166,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,PN,0.2205066508,2,different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,PW,0.1418444989,2,similar_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,SB,0.1563659602,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,TK,0.2476080937,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,TO,0.1503288304,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,TV,0.1372264346,2,similar_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,VU,0.1520835958,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,WF,0.1164182955,2,similar_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NR,WS,0.1575946727,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,PF,0.2682977743,2,different_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,PG,0.2465941253,2,different_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,PN,0.0771014526,2,similar_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,PW,0.2255588752,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,SB,0.23165509,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,TK,0.1197090074,2,similar_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,TO,0.2354706924,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,TV,0.2192814526,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,VU,0.2419768483,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,WF,0.0190952086,2,very_similar_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
NU,WS,0.2584153257,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,PG,0.0394552526,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,PN,0.4260166107,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,PW,0.0321438498,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,SB,0.0498691199,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,TK,0.2086504933,2,different_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,TO,0.0211768956,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,TV,0.0305250004,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,VU,0.0175735107,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,WF,0.3802429492,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PF,WS,0.0047871488,2,very_similar_profile,pressure,Largest normalized profile difference is pressure.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,PN,0.4210470144,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,PW,0.0101765523,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,SB,0.003136369,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,TK,0.1728869632,2,different_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,TO,0.0047244351,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,TV,0.0177046155,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,VU,0.006608672,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,WF,0.3350558928,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PG,WS,0.0357934751,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PN,PW,0.3972861465,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PN,SB,0.4160059065,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PN,TK,0.2477081445,2,different_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PN,TO,0.4107938989,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PN,TV,0.3970609468,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PN,VU,0.406582616,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PN,WF,0.0760466099,2,similar_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PN,WS,0.4046922399,2,highly_different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PW,SB,0.0069079583,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PW,TK,0.1527021203,2,different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PW,TO,0.0035108535,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PW,TV,0.001592758,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PW,VU,0.0044377921,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PW,WF,0.3136438346,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
PW,WS,0.0208038988,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
SB,TK,0.1504364462,2,different_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
SB,TO,0.0064119123,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
SB,TV,0.0120381704,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
SB,VU,0.0105192434,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
SB,WF,0.3152214902,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
SB,WS,0.0428456774,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TK,TO,0.1624973923,2,different_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TK,TV,0.1431146839,2,similar_profile,missing_data,Largest normalized profile difference is missing_data.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TK,VU,0.1754377759,2,different_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TK,WF,0.1810487796,2,different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TK,WS,0.2032772821,2,different_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TO,TV,0.0063647955,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TO,VU,0.0010016761,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TO,WF,0.3295917848,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TO,WS,0.0172296938,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TV,VU,0.008093299,2,very_similar_profile,capacity,Largest normalized profile difference is capacity.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TV,WF,0.3087005474,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
TV,WS,0.0197923435,2,very_similar_profile,rank_fragility,Largest normalized profile difference is rank_fragility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
VU,WF,0.3374161784,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
VU,WS,0.0121598754,2,very_similar_profile,data_visibility,Largest normalized profile difference is data_visibility.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
WF,WS,0.3641872089,2,highly_different_profile,monitoring_reporting_gap,Largest normalized profile difference is monitoring_reporting_gap.,unordered_geo_code_pairs,"Similarity means official-data profiles look alike under this method; it does not mean the places share the same vulnerability, lived experience, or policy need."
